tweet_id,inferred_occupation,occupation_confidence
1801339998307811344,reporter,0.9975131154060364
1800690688201543911,activist,0.8267648816108704
1800875518595883115,performer,0.7510448694229126
1800925788923142315,speaker,0.9311844706535339
1801298269370282122,activist,0.9796785116195679
1801255636799545717,activist,0.9460842609405518
1801363092926042349,activist,0.9796785116195679
1801312547544437060,writer,0.9971715807914734
1801271023163109440,influencer,0.9891354441642761
1801602621251404032,influencer,0.8761063814163208
1800923306578841799,journalist,0.9981798529624939
1800961199812583505,influencer,0.995093584060669
1801602637747372480,engineer,0.9915459752082825
1801345271273767394,influencer,0.9889479875564575
1801082758183452782,nurse,0.9971787929534912
1801539291052401089,journalist,0.9947798252105713
1800941827400388655,podcaster,0.9955968856811523
1801594457818533971,journalist,0.9956342577934265
1800869664740036995,entrepreneur,0.9957513213157654
1801232342687629384,journalist,0.9663439393043518
1801680396267970702,speaker,0.8347654938697815
1800985687778328976,performer,0.9452180862426758
1801651655320211686,politician,0.8539780378341675
1801007662961738194,writer,0.9938681721687317
1801675435706667269,politician,0.36521482467651367
1800938480828092871,speaker,0.7992821931838989
1801327938668769415,investigator,0.8760632276535034
1801337226208371045,influencer,0.9513800740242004
1801615889336312027,activist,0.9891171455383301
1800967716272017804,freelancer,0.6413637399673462
1801671139695202509,influencer,0.40843465924263
1800979457647526152,retired,0.9463053345680237
1800943942369935383,journalist,0.9880983829498291
1801744096861569059,writer,0.8595110177993774
1801247012752441421,influencer,0.9801079034805298
1801709744333128050,journalist,0.9977951645851135
1801717640513392931,lawyer,0.7806606888771057
1801736396044177713,journalist,0.8289431929588318
1801353239402791332,writer,0.993942141532898
1801711169868038158,speaker,0.9961118102073669
1801566886187933841,writer,0.9950367212295532
1801388760476614951,producer,0.9735097289085388
1801743053390066121,activist,0.9129443764686584
1801241554708770945,activist,0.978918194770813
1801704829363900492,writer,0.9971429705619812
1800689567324164256,politician,0.6887848377227783
1800944235794883060,performer,0.9938204288482666
1800851207902331194,researcher,0.9898825883865356
1800970591870087276,influencer,0.9534202218055725
1801275982697103504,influencer,0.9900425672531128
1801300142571639063,speaker,0.9934753775596619
1801070803598954884,influencer,0.971328854560852
1801333255788237224,activist,0.9966710805892944
1800935572976042058,performer,0.997482180595398
1801749551843365020,writer,0.714795708656311
1801297965123789126,journalist,0.996947705745697
1801644335684829337,influencer,0.9621540904045105
1800940320307175898,freelancer,0.5899564623832703
1801014351135944841,speaker,0.9962959289550781
1801222798657880396,influencer,0.9650924801826477
1801617488582418721,activist,0.9644862413406372
1801296686351884302,influencer,0.9735758304595947
1801001936876970306,journalist,0.8894946575164795
1800894814726341089,gamer,0.9379485845565796
1801619131499749682,investigator,0.9374961256980896
1800939257831240043,writer,0.8882866501808167
1801626823207358552,activist,0.9929285645484924
1801692115615052118,writer,0.9981589317321777
1801149508476125339,freelancer,0.5057353973388672
1800857630006526126,influencer,0.6418107151985168
1801581878413062167,journalist,0.9956342577934265
1800936203912687695,researcher,0.9825791120529175
1800816471280668904,politician,0.9974314570426941
1801314250712826146,writer,0.9907317757606506
1801685293453443473,lawyer,0.9424071907997131
1801608488055124210,freelancer,0.35775765776634216
1800699815363489862,writer,0.993942141532898
1801262648425935059,activist,0.9596886038780212
1801323681790234733,speaker,0.9228496551513672
1801215351859855436,writer,0.9922365546226501
1800939892723122205,journalist,0.9978949427604675
1800999046737220021,politician,0.8896598815917969
1801696459714330969,legal counsel,0.9818464517593384
1800682132697960713,journalist,0.967705488204956
1801589633345581230,activist,0.9649209976196289
1801317521418592374,writer,0.9980350136756897
1801224509439041640,journalist,0.9956342577934265
1801182867839393856,songwriter,0.9035724401473999
1801728799954059500,host,0.97478848695755
1801094620371366206,activist,0.8798656463623047
1801616305973346333,writer,0.9981077909469604
1800874945221972141,investor,0.9966990351676941
1800844382704373843,influencer,0.9970260858535767
1801646782826373132,activist,0.9824603796005249
1801741141810749451,retired,0.941649854183197
1801326816310755800,journalist,0.9956342577934265
1801035228334493922,executive,0.994539201259613
1801637671980114232,politician,0.9676388502120972
1801361390361297287,banker,0.9719193577766418
1800762117907251560,influencer,0.9609505534172058
1800939748783214691,activist,0.8765324354171753
1800690260382544305,speaker,0.9837278127670288
1801277979311362320,retired,0.9092598557472229
1801369971362070933,influencer,0.9764506816864014
1800683417090314750,host,0.9978144764900208
1800737944728449217,freelancer,0.6413637399673462
1801737182132191311,founder,0.9930084943771362
1800681170939895912,politician,0.9969627261161804
1801740148821922119,retired,0.6172695755958557
1801759023244435867,politician,0.8312221169471741
1801044145387065379,activist,0.9322540163993835
1800911652856221802,speaker,0.9208395481109619
1801584494652031212,activist,0.9938585758209229
1801636121287221492,writer,0.8578733801841736
1801271529348399236,activist,0.8725783228874207
1801688125523300618,influencer,0.7176907062530518
1801634971720815098,performer,0.7199060916900635
1801218533642166541,influencer,0.8490620851516724
1801040883413913683,journalist,0.9960504770278931
1801110558290128996,musician,0.8953733444213867
1801307631392260112,politician,0.9978240728378296
1801307370817048883,performer,0.9978989362716675
1801367763044421640,nurse,0.9947913289070129
1800833712130814389,activist,0.9920238852500916
1801668425250705619,journalist,0.9816198348999023
1801659556722053396,investigator,0.9374961256980896
1800881200766374376,freelancer,0.8152775764465332
1801657643892666652,influencer,0.4900958836078644
1801053149287026900,editor,0.9882035851478577
1801694291322146864,activist,0.6805164813995361
1801760485915701651,activist,0.7756584882736206
1801706273391657398,influencer,0.6391238570213318
1800963203070836738,musician,0.9573119878768921
1801375405594607787,investigator,0.959617018699646
1800966569431892083,activist,0.9453418850898743
1800967555613331477,writer,0.9844194650650024
1801287196642595270,influencer,0.9608643054962158
1800926046923231735,host,0.9920571446418762
1801712716538581369,activist,0.9958212375640869
1801385971910644113,influencer,0.871653139591217
1801622394353946868,performer,0.993976354598999
1800887662242582829,Unknown,0.0
1800729241342156829,politician,0.9959314465522766
1801011272634319109,journalist,0.9920148253440857
1801621698808090746,founder,0.7283115386962891
1800708882693820585,writer,0.770875871181488
1800688035773993002,influencer,0.5380898118019104
1801357727958008108,lawyer,0.9955945611000061
1800903650572935169,filmmaker,0.9948925971984863
1801210968644391218,speaker,0.9257184863090515
1800937591698579855,freelancer,0.7381603121757507
1801560270315123070,writer,0.9771887063980103
1800942195844723071,speaker,0.7903957962989807
1801622146294185992,podcaster,0.9562885761260986
1801701352755569056,activist,0.8725783228874207
1801340777185910872,journalist,0.9982973337173462
1800813088851243265,writer,0.993942141532898
1800912568585986124,psychologist,0.9957621097564697
1801002516055748881,performer,0.9915165901184082
1801308149686714475,activist,0.9115340113639832
1800909003414978954,Unknown,0.0
1801390483094057417,activist,0.9785563349723816
1801266382467657970,retired,0.35592806339263916
1801021867555176726,freelancer,0.9576197266578674
1801006876663902287,politician,0.8120160102844238
1801211022876835935,writer,0.8012700080871582
1800684758072164750,activist,0.887306809425354
1801625342563500422,activist,0.9574730396270752
1800951209303605351,influencer,0.9709682464599609
1801603498150154634,journalist,0.9977412819862366
1800855546133909689,writer,0.9967362284660339
1800686331686973701,freelancer,0.9920836687088013
1800854197895680404,influencer,0.8488461375236511
1801677410758262914,activist,0.9819183349609375
1801657197707071654,musician,0.7013095021247864
1801611754696278407,reporter,0.989035964012146
1800718806287065117,researcher,0.994369387626648
1801622799108149423,speaker,0.9259008169174194
1801233863433167087,youtuber,0.8448933362960815
1801764091452866850,writer,0.9771887063980103
1801032007515832691,speaker,0.6475082039833069
1801322561638400388,entrepreneur,0.9889904260635376
1801716773852745946,speaker,0.9440087676048279
1801741070231081401,writer,0.7919492721557617
1800758423061135783,scientist,0.9965828657150269
1801284049815703881,writer,0.9706990718841553
1800980458416509082,performer,0.7510448694229126
1801603630279073868,writer,0.9969896078109741
1800988490580062334,speaker,0.9228496551513672
1801712550830346574,speaker,0.9796094298362732
1801171585690210753,performer,0.7267364263534546
1801003043573391717,politician,0.9770916700363159
1800721009798201607,police,0.9817302227020264
1800859930221748545,speaker,0.7821494936943054
1801020496290463890,strategist,0.9950402975082397
1801550765120442584,coach,0.994533121585846
1801626799866081540,physician,0.9850366115570068
1801605250052141124,activist,0.9797310829162598
1800965401393660006,blogger,0.9987159371376038
1801254889508487612,pastor,0.5246912837028503
1801021373332038001,activist,0.9696329832077026
1801610005004607807,freelancer,0.3479447066783905
1800976957850759289,marketer,0.9950881004333496
1801002162375254465,influencer,0.8479906916618347
1800983149905588681,writer,0.9324719905853271
1800721546186723614,writer,0.9960321187973022
1801611756395020784,writer,0.995510458946228
1800931953090404384,writer,0.714795708656311
1801307042268709279,speaker,0.7877368330955505
1801659111647719829,activist,0.9243475794792175
1801639984581198104,physician,0.9754358530044556
1801191893058941064,influencer,0.9824155569076538
1801307995361390730,freelancer,0.6413637399673462
1800967025235509447,entrepreneur,0.9847671389579773
1801323323617632614,politician,0.9985774755477905
1801700285217165650,journalist,0.8289431929588318
1800878502251761870,host,0.9482577443122864
1800892589299916944,model,0.8127116560935974
1800811050994192724,mba,0.9203007817268372
1801006768262164701,influencer,0.9764506816864014
1800694955050221759,politician,0.9969726204872131
1800951701110915327,influencer,0.7844829559326172
1801749325057507748,writer,0.9885786175727844
1800850905543389317,writer,0.6725664138793945
1800872390228070596,retired,0.76529860496521
1800743899738382754,politician,0.9962417483329773
1800932472860901650,host,0.9938186407089233
1800880845395493124,performer,0.8667048811912537
1801689577930793399,politician,0.9887348413467407
1801595303629341158,performer,0.9786394834518433
1800813044626587863,lawyer,0.9983455538749695
1800813918664757711,activist,0.9345883727073669
1801296514553163916,performer,0.994017481803894
1800980794913300576,freelancer,0.6413637399673462
1801204708926767168,speaker,0.9897435307502747
1801056071445848100,lawyer,0.9674105048179626
1801736412036788463,professor,0.9875724911689758
1801001240924483780,podcaster,0.9840220212936401
1801159962217070775,researcher,0.9786009788513184
1800721505250332828,entrepreneur,0.9840429425239563
1801623235089281450,founder,0.99196857213974
1801229263774842913,speaker,0.7086267471313477
1801634192523993539,politician,0.9271641969680786
1801244645776580972,journalist,0.9956342577934265
1801618502177943575,politician,0.92935711145401
1800890803310444812,journalist,0.9112104773521423
1801329347225100639,performer,0.9537975788116455
1801250966856950103,journalist,0.8894946575164795
1801329092429558088,activist,0.9644862413406372
1800854081768243546,speaker,0.7381300330162048
1800690448333525024,freelancer,0.6413637399673462
1800728541665034727,freelancer,0.6413637399673462
1801025543803974089,writer,0.7248411178588867
1801349073296847193,journalist,0.9959676265716553
1800930406792868070,podcaster,0.9979031085968018
1801174694596403619,blogger,0.9626457691192627
1800939279012806794,writer,0.9959802627563477
1800851926709661943,retired,0.7515130043029785
1801323199277502899,freelancer,0.785513162612915
1801022891179249845,speaker,0.9802528023719788
1801611897977938422,lawyer,0.9970479607582092
1801280695416791118,speaker,0.7086267471313477
1801304415623635121,politician,0.9982582926750183
1800971684159291585,author,0.9974817633628845
1800764551337542006,performer,0.9617214202880859
1801723274348662910,host,0.9968693256378174
1801313226774167610,politician,0.9989134669303894
1800960052871954679,journalist,0.9988424181938171
1801232314417983857,activist,0.9847801923751831
1801009687489397145,producer,0.9915243983268738
1801269930022854810,podcaster,0.9955968856811523
1800923817499591048,phd,0.9755666851997375
1800944636883763668,lawyer,0.9960632920265198
1801303642886250944,influencer,0.9672396779060364
1801004065247150374,activist,0.9816043972969055
1801349621618249883,performer,0.9972479343414307
1800695979701629223,educator,0.9964937567710876
1801664610484781381,freelancer,0.785513162612915
1800831423638634505,lawyer,0.9981169104576111
1801345756495790310,writer,0.9958800673484802
1801754162918736175,activist,0.887306809425354
1801705515002826993,activist,0.9263074994087219
1801578457459020147,strategist,0.9962553381919861
1801087986026574226,freelancer,0.8152775764465332
1800905282899558626,speaker,0.9888876676559448
1801310956003189146,writer,0.8595110177993774
1801380127387095349,lawyer,0.9973330497741699
1801545796661182572,journalist,0.9952341914176941
1800846256522060203,youtuber,0.8858422040939331
1801706656243327215,writer,0.9885786175727844
1801311058021298309,journalist,0.9945631623268127
1801606783640682643,host,0.9482577443122864
1801570193921163728,politician,0.995741069316864
1801643943261528339,podcaster,0.9562885761260986
1800728325184188541,influencer,0.9142215847969055
1801315523399192997,freelancer,0.7843593955039978
1801006571029176651,activist,0.9980593323707581
1801328260975939939,influencer,0.8716540336608887
1800920888596210172,comedian,0.9955506324768066
1801621365197287695,activist,0.9719303846359253
1801230447705194674,speaker,0.510446310043335
1801667974509826221,Unknown,0.0
1801282468240101619,lawyer,0.9948899745941162
1801221351006437627,influencer,0.5654908418655396
1801612047437676792,activist,0.887306809425354
1801322718903812202,influencer,0.9326788783073425
1800679910178275509,influencer,0.7844829559326172
1801284344863940746,podcaster,0.9937482476234436
1801292601921864003,freelancer,0.6413637399673462
1801290192835240265,journalist,0.9952919483184814
1801299061364166813,performer,0.9216827154159546
1800979449187557591,activist,0.9956613183021545
1801553371700060484,influencer,0.9507569074630737
1800996533799661630,politician,0.7616302371025085
1801662605221654641,author,0.9974334239959717
1801563905166065681,retired,0.5385653376579285
1801667006749450609,politician,0.9980064034461975
1801286607686844703,translator,0.4198637902736664
1801310355572015157,educator,0.8551123142242432
1801360299322376264,youtuber,0.9980978965759277
1801035674407076082,technician,0.972432553768158
1800902846990438558,performer,0.9543121457099915
1801293517181862238,influencer,0.9960449934005737
1801384288350572578,speaker,0.9831702709197998
1801331392724312331,youtuber,0.8076184988021851
1801334057747288383,politician,0.9934298992156982
1801264964524806281,performer,0.7254857420921326
1801244713518837788,freelancer,0.8246683478355408
1801162743497552213,freelancer,0.3457876145839691
1801755657042858406,journalist,0.977164089679718
1801399577712730481,writer,0.9984629154205322
1801593722955567333,podcaster,0.9975209832191467
1801094406604272020,host,0.9964262843132019
1801040026823733391,writer,0.9971053004264832
1800902347960504328,influencer,0.944426953792572
1801021027989758456,retired,0.7096114158630371
1801213845605626297,executive,0.9687698483467102
1800929610605224379,writer,0.9973372220993042
1801661765010284595,writer,0.9956785440444946
1800961002613170443,journalist,0.9898673295974731
1801293627999543368,activist,0.42430076003074646
1801750604911349775,writer,0.8366738557815552
1801648292863918575,writer,0.9932798743247986
1801347814645239942,influencer,0.9923391342163086
1801741284945568050,freelancer,0.3496622145175934
1801019405167677701,performer,0.998909592628479
1801372554273173975,politician,0.9551177024841309
1801693805802045596,writer,0.9740984439849854
1801599465859535035,author,0.9974817633628845
1800866225335177606,journalist,0.9964297413825989
1800960961399935443,speaker,0.7821494936943054
1801715259314684164,marketer,0.9723917245864868
1801319773252341950,journalist,0.9980404376983643
1801032326421590117,freelancer,0.5368987917900085
1801230923679334412,influencer,0.7714120745658875
1801587067421384911,activist,0.707072377204895
1801617993488605533,politician,0.9844722151756287
1800933562847310106,scientist,0.9593328833580017
1801625623703523818,speaker,0.877860426902771
1801236060682309675,journalist,0.9741405844688416
1800949952303997329,educator,0.9964291453361511
1800918546639454619,freelancer,0.9926145076751709
1801606883792310363,writer,0.8882866501808167
1801265679347134772,speaker,0.9914003014564514
1800977560270143639,influencer,0.9185951352119446
1801046869977526548,speaker,0.9910556077957153
1800887045507973224,speaker,0.6270212531089783
1801321709217386633,speaker,0.8814900517463684
1801308544521687067,writer,0.9849099516868591
1801267540787708045,influencer,0.9955242276191711
1800936893343003062,performer,0.9979534149169922
1801216373793657338,journalist,0.9670014381408691
1801608401832575104,performer,0.9979534149169922
1801292511740117236,journalist,0.9989170432090759
1800889915317883243,politician,0.9879457950592041
1801026119635800516,politician,0.36521482467651367
1801640748757963160,writer,0.9976570010185242
1800893067136012676,speaker,0.9897435307502747
1800704225170911422,writer,0.8366738557815552
1800994922641662011,journalist,0.9670014381408691
1801066860210778334,activist,0.9858468770980835
1801299813973004471,freelancer,0.6413637399673462
1801041916328378622,investigator,0.8531167507171631
1801367264907956482,politician,0.9970170259475708
1800688216015556837,politician,0.9733431935310364
1800973938802966707,politician,0.9620639085769653
1801265253545603245,activist,0.9137241840362549
1800848436503150956,entrepreneur,0.9738339185714722
1801638482739151173,Unknown,0.0
1800712756892778752,author,0.9916112422943115
1800914400687358344,performer,0.9582698345184326
1801628816206381058,dj,0.823861837387085
1801399794709238000,writer,0.993942141532898
1801633047659372609,activist,0.981636643409729
1801287402364846108,retired,0.9261178374290466
1800880766404243651,journalist,0.9979662299156189
1800886827077042189,surgeon,0.9940579533576965
1801325622775439799,influencer,0.9608643054962158
1801638284000469139,influencer,0.6510050296783447
1800709606710091914,entrepreneur,0.9332159161567688
1800987746363666570,performer,0.8929056525230408
1800749281198113126,influencer,0.9935937523841858
1801735938579829046,politician,0.9878865480422974
1801279043007820072,investigator,0.9068465232849121
1801756252315521310,writer,0.8508498072624207
1800694338391044348,influencer,0.7705009579658508
1800708538354078013,speaker,0.9720196723937988
1801674774898425949,politician,0.9065884947776794
1800730934372692114,journalist,0.9937407374382019
1801709452456038534,podcaster,0.994998037815094
1800976142129680873,performer,0.5273666977882385
1800976259306107108,journalist,0.9865362644195557
1801271632226357375,graphic designer,0.9921160936355591
1801608825968972072,lawyer,0.9966136813163757
1800947411898204406,influencer,0.9962328672409058
1801618704821850239,lawyer,0.9980117678642273
1801307482289049995,journalist,0.9935315251350403
1801307524655616154,freelancer,0.858879804611206
1801599764544307355,performer,0.9329290986061096
1801244713179070844,freelancer,0.7798170447349548
1801110066470482352,activist,0.7744768261909485
1801309161164046813,activist,0.9818369150161743
1801307596307005699,journalist,0.9932449460029602
1800943263731347703,politician,0.9984135627746582
1801319396146876482,strategist,0.9470951557159424
1801659446411641246,host,0.9745826721191406
1801686146105360815,performer,0.9972115755081177
1800945637250257159,influencer,0.9970260858535767
1801352418921165097,writer,0.8882866501808167
1801702795206136094,writer,0.9810596704483032
1801239410974814236,activist,0.9977527856826782
1800901191112466879,journalist,0.9974362850189209
1801372823648117035,activist,0.9758138060569763
1801288016616407238,journalist,0.9984727501869202
1800871893811032510,journalist,0.9980881810188293
1800749017179242970,activist,0.8878574967384338
1801675958035910879,politician,0.998378574848175
1801028197519085929,performer,0.9395434856414795
1801068894557282520,influencer,0.995093584060669
1800854023874158701,retired,0.8190854787826538
1801303913662189924,editor,0.9939876794815063
1801032068714926274,speaker,0.8477333188056946
1801354859104346190,activist,0.9955133199691772
1801083105916154314,activist,0.9691358208656311
1800953056709795858,activist,0.9644862413406372
1801314619840926051,performer,0.9979534149169922
1801536433104294108,politician,0.8120160102844238
1801169870471438351,artist,0.9975176453590393
1801047375789564360,artist,0.9983206391334534
1801329381891076235,influencer,0.9888033270835876
1801186737974132911,speaker,0.9282350540161133
1800890853860257987,activist,0.9539370536804199
1801310533200609397,activist,0.9952152967453003
1800992519678755040,writer,0.9901940822601318
1801274598593622050,writer,0.993942141532898
1801248817729212620,politician,0.9984931945800781
1800921146856292715,writer,0.9971610903739929
1801275767348683078,speaker,0.8468258380889893
1801755751309799755,writer,0.9438296556472778
1801561972263321719,politician,0.9927409887313843
1801563733459677462,speaker,0.8165048360824585
1800957597962338745,activist,0.9502821564674377
1801582518669332704,influencer,0.9703841209411621
1801621111903502352,politician,0.9927409887313843
1801260749077069967,performer,0.9979534149169922
1801605368859992136,author,0.9974817633628845
1801200888339386514,journalist,0.910570502281189
1801399469839421822,filmmaker,0.9984486103057861
1801103878672318953,dj,0.9412612318992615
1801649248452198720,scientist,0.9965376853942871
1801048216567259343,writer,0.8988835215568542
1801520407620603948,activist,0.9603680372238159
1801199657822851291,journalist,0.986940860748291
1800985321355567406,journalist,0.9812782406806946
1801232762453594391,influencer,0.9946215152740479
1801077835920023763,writer,0.9885786175727844
1801575036551074128,scientist,0.9862303733825684
1801346049354908005,comedian,0.9519612789154053
1801650551282602403,filmmaker,0.9920281171798706
1801707807189991428,influencer,0.9942259788513184
1800878206108770780,freelancer,0.7698935866355896
1801766260264329328,activist,0.9644862413406372
1801665214464856132,speaker,0.9315478205680847
1800714196222607394,farmer,0.9812660217285156
1801762448493388042,teacher,0.996063768863678
1801561480036315154,retired,0.9367715120315552
1801586185321726250,lawyer,0.9962912201881409
1801615547647316270,speaker,0.8717489838600159
1801596064425783452,retired,0.6778500080108643
1800997927696904677,educator,0.9964291453361511
1800737915536134385,artist,0.9977747797966003
1801310109533933590,artist,0.9945558309555054
1801101520496161009,activist,0.9583325982093811
1801044402803990883,politician,0.8312221169471741
1800904627623547334,freelancer,0.5803082585334778
1801666291100426525,politician,0.9802688956260681
1800874921826177196,activist,0.7772955298423767
1801690112071504016,activist,0.9226145148277283
1800946642041843994,reporter,0.9972127079963684
1800923413684617656,activist,0.9510754942893982
1800971824534258129,speaker,0.9727377891540527
1801021663619780690,journalist,0.9904765486717224
1801675804792832314,speaker,0.8814900517463684
1801664852118630867,freelancer,0.6413637399673462
1801277139452637467,speaker,0.6655789017677307
1801648724302545177,journalist,0.9976791739463806
1801629399940301051,activist,0.9854028820991516
1801653675372470681,journalist,0.9924596548080444
1801324061320221034,writer,0.9582799673080444
1800981089470521415,activist,0.9083864092826843
1800709161145262221,editor,0.996425211429596
1800953208958803969,retired,0.9577512741088867
1800954623366193244,activist,0.9742423892021179
1801685455186104819,podcaster,0.8273782134056091
1801687199794270662,writer,0.9885786175727844
1801293731540206043,entrepreneur,0.9968927502632141
1800899752957182012,writer,0.8999553918838501
1801646977853309374,Unknown,0.0
1801608030225895816,journalist,0.8289431929588318
1801364947957649514,politician,0.994823157787323
1801374330523422985,activist,0.9263074994087219
1801359249848811772,journalist,0.9984764456748962
1801138145980723420,youtuber,0.9843888878822327
1800853723515654355,influencer,0.9513800740242004
1801237915197939939,writer,0.996443510055542
1801323930344636891,coach,0.8719565868377686
1801680425363865990,retired,0.6172695755958557
1801052091206521268,freelancer,0.6413637399673462
1801264906823492065,writer,0.9970038533210754
1800997760247967819,journalist,0.9981496334075928
1800702738377867374,journalist,0.9898673295974731
1801661939854029043,journalist,0.9985858798027039
1800965481819480368,speaker,0.6215802431106567
1800881210899763438,influencer,0.9932873845100403
1801690604071751780,activist,0.9338840246200562
1801334795508609234,speaker,0.9228496551513672
1801013188600725711,influencer,0.9978607892990112
1801106910034219113,investor,0.9933053255081177
1801654683041239344,writer,0.9941995739936829
1800933412972503244,educator,0.9972816109657288
1801331891229823456,politician,0.7887498736381531
1801372804375298125,influencer,0.9940203428268433
1801569200441286842,journalist,0.9965317249298096
1800910762380259479,politician,0.9965442419052124
1801575628560601445,entrepreneur,0.9968927502632141
1801284253230981359,politician,0.9908971190452576
1801223098835804333,influencer,0.9829522371292114
1800946842500276235,activist,0.9785563349723816
1800894833177018865,editor,0.995094895362854
1800912511316992123,politician,0.9955829381942749
1801293556113428991,politician,0.9918970465660095
1801251570778075463,writer,0.996227502822876
1800983451698380856,speaker,0.9969484210014343
1801293391101329913,journalist,0.9984727501869202
1801171867232813507,lawyer,0.9981810450553894
1801377076194255154,podcaster,0.9982903003692627
1801551914443677987,writer,0.995510458946228
1801595152152002574,politician,0.9431331157684326
1801613967959224424,retired,0.5833088755607605
1801162179673981143,journalist,0.9897160530090332
1801690914932379732,podcaster,0.9840220212936401
1801648246877725137,freelancer,0.7434214353561401
1801110787748217085,performer,0.9938204288482666
1801714535948239170,activist,0.8416115641593933
1801569110129541630,writer,0.8336263298988342
1801304121880023087,journalist,0.9985858798027039
1800908539462054260,writer,0.9952538013458252
1801008703828623669,influencer,0.9672396779060364
1800916067478618396,podcaster,0.9956506490707397
1801292843102736428,freelancer,0.6935649514198303
1801337261453414812,journalist,0.9741405844688416
