,Unnamed: 0,id,date,sentiment,irony
35,35,1.859683444244271e+18,2024-11-21,NEG,not ironic
36,36,1.8596834379401792e+18,2024-11-21,NEU,not ironic
37,37,1.8596834305456788e+18,2024-11-21,NEG,not ironic
38,38,1.8596834303024376e+18,2024-11-21,NEU,ironic
39,39,1.8596834288511224e+18,2024-11-21,POS,ironic
40,40,1.859683428691739e+18,2024-11-21,NEG,not ironic
41,41,1.8596834282555315e+18,2024-11-21,POS,ironic
42,42,1.8596834282429484e+18,2024-11-21,NEU,not ironic
43,43,1.8596834201269704e+18,2024-11-21,NEU,not ironic
44,44,1.8596834153204165e+18,2024-11-21,NEG,ironic
45,45,1.8596834097292905e+18,2024-11-21,NEG,not ironic
46,46,1.859683406390678e+18,2024-11-21,NEU,not ironic
47,47,1.8596834045954624e+18,2024-11-21,NEG,ironic
48,48,1.8596834028757972e+18,2024-11-21,POS,ironic
49,49,1.8596833984925865e+18,2024-11-21,NEU,not ironic
50,50,1.859683383053521e+18,2024-11-21,NEU,not ironic
51,51,1.8596833774289551e+18,2024-11-21,NEG,not ironic
52,52,1.859683369283617e+18,2024-11-21,NEG,not ironic
53,53,1.859683366905447e+18,2024-11-21,NEG,not ironic
54,54,1.859683354947486e+18,2024-11-21,NEU,ironic
55,55,1.859683353164907e+18,2024-11-21,NEG,ironic
56,56,1.8596833500024013e+18,2024-11-21,NEG,not ironic
57,57,1.8596833483834004e+18,2024-11-21,NEU,not ironic
58,58,1.859683344830825e+18,2024-11-21,NEG,ironic
59,59,1.859683338593895e+18,2024-11-21,NEG,not ironic
60,60,1.859683337700508e+18,2024-11-21,NEG,not ironic
61,61,1.8596833353600865e+18,2024-11-21,NEG,not ironic
62,62,1.859683314342548e+18,2024-11-21,NEU,not ironic
63,63,1.859683314296091e+18,2024-11-21,NEG,ironic
64,64,1.859683310219494e+18,2024-11-21,NEG,not ironic
65,65,1.8596832904768397e+18,2024-11-21,NEG,not ironic
66,66,1.8596832892562964e+18,2024-11-21,NEU,not ironic
67,67,1.859683286790046e+18,2024-11-21,NEG,not ironic
68,68,1.8596832814339195e+18,2024-11-21,NEG,not ironic
69,69,1.859683272164508e+18,2024-11-21,NEG,not ironic
70,70,1.8596832695850107e+18,2024-11-21,NEG,not ironic
71,71,1.8596832673830136e+18,2024-11-21,NEG,not ironic
72,72,1.859683267043263e+18,2024-11-21,NEG,not ironic
73,73,1.859683265340376e+18,2024-11-21,NEG,not ironic
74,74,1.8596832650677453e+18,2024-11-21,NEG,not ironic
75,75,1.8596832642246904e+18,2024-11-21,NEU,not ironic
76,76,1.8596832581598044e+18,2024-11-21,POS,not ironic
77,77,1.8596832401242196e+18,2024-11-21,NEU,not ironic
78,78,1.85968323816548e+18,2024-11-21,NEG,not ironic
79,79,1.859683237133681e+18,2024-11-21,NEG,not ironic
80,80,1.859683234692596e+18,2024-11-21,NEU,not ironic
81,81,1.859683226387874e+18,2024-11-21,NEU,not ironic
82,82,1.85968322373288e+18,2024-11-21,NEU,not ironic
83,83,1.85968322307018e+18,2024-11-21,POS,not ironic
84,84,1.8596832202349327e+18,2024-11-21,NEG,not ironic
85,85,1.8596832197440968e+18,2024-11-21,NEG,not ironic
86,86,1.8596832037300303e+18,2024-11-21,POS,not ironic
87,87,1.859683198231512e+18,2024-11-21,NEU,not ironic
88,88,1.8596831937184404e+18,2024-11-21,NEG,not ironic
89,89,1.8596831909167352e+18,2024-11-21,NEU,not ironic
90,90,1.8596831877667228e+18,2024-11-21,NEG,not ironic
91,91,1.8596831757920463e+18,2024-11-21,NEU,not ironic
92,92,1.8596831691524017e+18,2024-11-21,NEU,not ironic
93,93,1.85968315298336e+18,2024-11-21,NEU,not ironic
94,94,1.8596831510037345e+18,2024-11-21,NEG,ironic
95,95,1.8596831478201715e+18,2024-11-21,NEG,not ironic
96,96,1.85968314749721e+18,2024-11-21,NEU,not ironic
97,97,1.8596831460837297e+18,2024-11-21,NEG,ironic
98,98,1.8596831387899003e+18,2024-11-21,NEU,ironic
99,99,1.859683122952143e+18,2024-11-21,NEU,ironic
100,100,1.8596831073661087e+18,2024-11-21,NEG,ironic
101,101,1.859683105302512e+18,2024-11-21,NEU,not ironic
102,102,1.859683090400252e+18,2024-11-21,NEG,not ironic
103,103,1.8596830842303288e+18,2024-11-21,NEG,not ironic
104,104,1.8596830821163996e+18,2024-11-21,NEG,not ironic
105,105,1.8596830820955136e+18,2024-11-21,NEU,ironic
106,106,1.859683080287728e+18,2024-11-21,NEG,ironic
107,107,1.859683079138444e+18,2024-11-21,NEU,not ironic
108,108,1.8596830718152456e+18,2024-11-21,NEG,ironic
109,109,1.8596830697348145e+18,2024-11-21,NEG,not ironic
110,110,1.8596830513553736e+18,2024-11-21,NEG,ironic
111,111,1.8596830479747648e+18,2024-11-21,NEG,not ironic
112,112,1.859683045802116e+18,2024-11-21,NEG,not ironic
113,113,1.8596830366628416e+18,2024-11-21,NEG,ironic
114,114,1.859683022217544e+18,2024-11-21,POS,ironic
115,115,1.859683020766401e+18,2024-11-21,NEG,not ironic
116,116,1.8596830201875663e+18,2024-11-21,POS,ironic
117,117,1.8596830172976663e+18,2024-11-21,NEU,not ironic
118,118,1.8596830158254244e+18,2024-11-21,NEG,not ironic
119,119,1.859683014588105e+18,2024-11-21,NEU,ironic
120,120,1.8596830089006449e+18,2024-11-21,POS,ironic
121,121,1.859682998565864e+18,2024-11-21,NEG,not ironic
122,122,1.859682996112196e+18,2024-11-21,NEU,ironic
123,123,1.859682990349222e+18,2024-11-21,NEU,not ironic
124,124,1.859682987279008e+18,2024-11-21,NEG,ironic
125,125,1.8596829864192248e+18,2024-11-21,NEG,not ironic
126,126,1.85968296984327e+18,2024-11-21,NEU,ironic
127,127,1.8596829686898936e+18,2024-11-21,NEU,not ironic
128,128,1.8596829579817784e+18,2024-11-21,NEG,ironic
129,129,1.8596829525837947e+18,2024-11-21,NEU,not ironic
130,130,1.859682949324817e+18,2024-11-21,NEU,not ironic
131,131,1.859682937584878e+18,2024-11-21,NEU,not ironic
132,132,1.859682935600972e+18,2024-11-21,NEG,not ironic
133,133,1.859682932211975e+18,2024-11-21,NEG,ironic
134,134,1.8596829268223347e+18,2024-11-21,NEU,not ironic
135,135,1.8596829245365e+18,2024-11-21,NEU,ironic
136,136,1.8596829192348672e+18,2024-11-21,NEG,ironic
137,137,1.8596829188656996e+18,2024-11-21,NEU,ironic
138,138,1.8596829165378609e+18,2024-11-21,NEU,not ironic
139,139,1.8596829160890696e+18,2024-11-21,POS,ironic
140,140,1.8596829134382692e+18,2024-11-21,NEG,not ironic
141,141,1.8596829109301745e+18,2024-11-21,NEU,not ironic
142,142,1.8596829105358116e+18,2024-11-21,NEG,not ironic
143,143,1.8596829087155323e+18,2024-11-21,NEG,not ironic
144,144,1.859682908442911e+18,2024-11-21,NEG,not ironic
145,145,1.859682906786104e+18,2024-11-21,NEG,not ironic
146,146,1.859682906245153e+18,2024-11-21,NEG,ironic
147,147,1.8596829009392435e+18,2024-11-21,NEU,not ironic
148,148,1.8596828988882744e+18,2024-11-21,NEG,ironic
149,149,1.859682885814584e+18,2024-11-21,NEU,not ironic
150,150,1.8596826909849687e+18,2024-11-21,NEG,ironic
151,151,1.8596826859685809e+18,2024-11-21,NEU,not ironic
152,152,1.8596826841860017e+18,2024-11-21,NEG,ironic
153,153,1.8596826791528369e+18,2024-11-21,NEU,not ironic
154,154,1.859682676590199e+18,2024-11-21,POS,not ironic
155,155,1.859682670881723e+18,2024-11-21,NEG,not ironic
156,156,1.8596826703113385e+18,2024-11-21,NEG,ironic
157,157,1.8596826685748024e+18,2024-11-21,NEG,ironic
158,158,1.859682665760424e+18,2024-11-21,NEG,ironic
159,159,1.859682665441669e+18,2024-11-21,NEU,ironic
160,160,1.859682663206093e+18,2024-11-21,NEG,not ironic
161,161,1.8596826538737664e+18,2024-11-21,NEG,not ironic
162,162,1.8596826520114957e+18,2024-11-21,NEG,not ironic
163,163,1.8596826504680527e+18,2024-11-21,NEG,ironic
164,164,1.8596826486015263e+18,2024-11-21,NEU,not ironic
165,165,1.859682645309117e+18,2024-11-21,NEU,not ironic
166,166,1.859682642859524e+18,2024-11-21,NEG,ironic
167,167,1.8596826384597e+18,2024-11-21,NEU,not ironic
168,168,1.8596826328770808e+18,2024-11-21,NEU,not ironic
169,169,1.85968262028166e+18,2024-11-21,POS,ironic
170,170,1.8596826142963144e+18,2024-11-21,NEG,ironic
171,171,1.8596825991087557e+18,2024-11-21,NEU,not ironic
172,172,1.8596825933710336e+18,2024-11-21,NEU,ironic
173,173,1.8596825924649784e+18,2024-11-21,NEU,not ironic
174,174,1.8596825860309407e+18,2024-11-21,NEG,not ironic
175,175,1.859682585619858e+18,2024-11-21,NEU,not ironic
176,176,1.859682581639463e+18,2024-11-21,NEG,not ironic
177,177,1.859682579810747e+18,2024-11-21,NEG,not ironic
178,178,1.8596825745217293e+18,2024-11-21,NEG,ironic
179,179,1.8596825664854428e+18,2024-11-21,NEU,not ironic
180,180,1.8596825603323983e+18,2024-11-21,NEU,not ironic
181,181,1.85968254815214e+18,2024-11-21,NEG,ironic
182,182,1.859682543794037e+18,2024-11-21,NEU,not ironic
183,183,1.85968254218784e+18,2024-11-21,NEG,not ironic
184,184,1.8596825400822991e+18,2024-11-21,NEG,ironic
185,185,1.8596825241691095e+18,2024-11-21,NEG,not ironic
186,186,1.8596825154366712e+18,2024-11-21,NEU,ironic
187,187,1.859682500773368e+18,2024-11-21,NEU,ironic
188,188,1.859682495891112e+18,2024-11-21,NEG,ironic
189,189,1.859682492124627e+18,2024-11-21,POS,ironic
190,190,1.859682491960816e+18,2024-11-21,NEU,ironic
191,191,1.8596824898638976e+18,2024-11-21,POS,ironic
192,192,1.85968248435266e+18,2024-11-21,NEG,ironic
193,193,1.8596824838157112e+18,2024-11-21,NEG,not ironic
194,194,1.85968248373604e+18,2024-11-21,NEG,ironic
195,195,1.8596824817185587e+18,2024-11-21,NEU,not ironic
196,196,1.8596824800367457e+18,2024-11-21,NEU,ironic
197,197,1.8596824798646769e+18,2024-11-21,NEG,not ironic
198,198,1.8596824728306568e+18,2024-11-21,NEU,not ironic
199,199,1.8596824716732703e+18,2024-11-21,POS,ironic
200,200,1.859682468321952e+18,2024-11-21,NEU,ironic
201,201,1.8596824663591368e+18,2024-11-21,NEU,not ironic
202,202,1.8596824617788744e+18,2024-11-21,POS,ironic
203,203,1.8596824574670927e+18,2024-11-21,NEG,not ironic
204,204,1.859682457408373e+18,2024-11-21,NEU,not ironic
205,205,1.8596824573160983e+18,2024-11-21,NEU,not ironic
206,206,1.8596824524549e+18,2024-11-21,NEU,not ironic
207,207,1.859682438043292e+18,2024-11-21,NEG,not ironic
208,208,1.8596824278931377e+18,2024-11-21,NEU,ironic
209,209,1.859682427565945e+18,2024-11-21,NEU,not ironic
210,210,1.8596824234764536e+18,2024-11-21,NEU,not ironic
211,211,1.8596824202090903e+18,2024-11-21,NEG,not ironic
212,212,1.859682412273468e+18,2024-11-21,NEG,not ironic
213,213,1.859682409337488e+18,2024-11-21,POS,ironic
214,214,1.8596824075423132e+18,2024-11-21,NEG,not ironic
215,215,1.8596823880555564e+18,2024-11-21,NEU,not ironic
216,216,1.859682385958515e+18,2024-11-21,NEG,not ironic
217,217,1.8596823805435868e+18,2024-11-21,NEG,ironic
218,218,1.8596823716180792e+18,2024-11-21,NEG,ironic
219,219,1.859682371123155e+18,2024-11-21,NEG,not ironic
220,220,1.859682369743266e+18,2024-11-21,NEG,not ironic
221,221,1.8596823679396744e+18,2024-11-21,NEG,not ironic
222,222,1.8596823568247685e+18,2024-11-21,POS,ironic
223,223,1.8596823561452915e+18,2024-11-21,NEG,not ironic
224,224,1.859682355885261e+18,2024-11-21,NEG,not ironic
225,225,1.8596823498496492e+18,2024-11-21,POS,not ironic
226,226,1.8596823437511237e+18,2024-11-21,NEU,ironic
227,227,1.8596823348382277e+18,2024-11-21,NEG,not ironic
228,228,1.8596823339278664e+18,2024-11-21,NEG,ironic
229,229,1.8596823338525655e+18,2024-11-21,NEG,ironic
230,230,1.859682327498236e+18,2024-11-21,NEG,not ironic
231,231,1.859682319461909e+18,2024-11-21,NEU,ironic
232,232,1.8596822936418675e+18,2024-11-21,NEG,not ironic
233,233,1.85968227949858e+18,2024-11-21,NEG,not ironic
234,234,1.859682279490192e+18,2024-11-21,NEU,not ironic
235,235,1.8596822781899576e+18,2024-11-21,NEG,not ironic
236,236,1.8596822751530604e+18,2024-11-21,NEU,ironic
237,237,1.8596822633296527e+18,2024-11-21,NEG,not ironic
238,238,1.859682261530182e+18,2024-11-21,NEG,ironic
239,239,1.8596822566522107e+18,2024-11-21,NEU,not ironic
240,240,1.8596822505369108e+18,2024-11-21,NEU,ironic
241,241,1.859682237106803e+18,2024-11-21,NEG,not ironic
242,242,1.859682236880331e+18,2024-11-21,NEG,not ironic
243,243,1.859682220988056e+18,2024-11-21,NEG,ironic
244,244,1.859682216273642e+18,2024-11-21,NEG,ironic
245,245,1.8596821935405135e+18,2024-11-21,NEU,not ironic
246,246,1.8596821811463455e+18,2024-11-21,NEG,ironic
247,247,1.8596821794560412e+18,2024-11-21,POS,ironic
248,248,1.8596821727996808e+18,2024-11-21,NEU,not ironic
249,249,1.8596821685634335e+18,2024-11-21,NEU,not ironic
250,250,1.859682167170925e+18,2024-11-21,NEU,not ironic
251,251,1.8596821609885204e+18,2024-11-21,NEG,not ironic
252,252,1.859682156773245e+18,2024-11-21,NEU,not ironic
253,253,1.8596821504314575e+18,2024-11-21,NEU,not ironic
254,254,1.859682143980688e+18,2024-11-21,NEU,ironic
255,255,1.859682143154344e+18,2024-11-21,NEG,not ironic
256,256,1.8596821417954476e+18,2024-11-21,NEG,not ironic
257,257,1.8596821393375237e+18,2024-11-21,NEU,ironic
258,258,1.8596821351977457e+18,2024-11-21,NEU,ironic
259,259,1.85968213318448e+18,2024-11-21,NEG,not ironic
260,260,1.859682128457499e+18,2024-11-21,NEG,not ironic
261,261,1.859682123784807e+18,2024-11-21,NEU,not ironic
262,262,1.8596821225225587e+18,2024-11-21,NEG,not ironic
263,263,1.8596821221912868e+18,2024-11-21,NEG,ironic
264,264,1.8596821212642675e+18,2024-11-21,POS,ironic
265,265,1.859682121058747e+18,2024-11-21,NEG,ironic
266,266,1.8596821192384556e+18,2024-11-21,NEG,ironic
267,267,1.859682112481395e+18,2024-11-21,NEG,ironic
268,268,1.859682089525969e+18,2024-11-21,NEG,ironic
269,269,1.8596820894925087e+18,2024-11-21,NEG,not ironic
270,270,1.8596820809360343e+18,2024-11-21,NEG,ironic
271,271,1.8596820772702129e+18,2024-11-21,NEU,ironic
272,272,1.8596820716666227e+18,2024-11-21,NEG,not ironic
273,273,1.859682070668186e+18,2024-11-21,NEG,ironic
274,274,1.859682070454555e+18,2024-11-21,NEG,ironic
275,275,1.859682070349611e+18,2024-11-21,NEG,not ironic
276,276,1.859682066977391e+18,2024-11-21,POS,not ironic
277,277,1.859682057426961e+18,2024-11-21,NEU,not ironic
278,278,1.8596820535765937e+18,2024-11-21,NEG,not ironic
279,279,1.8596820399660728e+18,2024-11-21,NEG,not ironic
280,280,1.859682039353705e+18,2024-11-21,NEU,ironic
281,281,1.859682037378212e+18,2024-11-21,NEG,not ironic
282,282,1.8596820352223155e+18,2024-11-21,NEU,ironic
283,283,1.8596820330790257e+18,2024-11-21,NEU,not ironic
284,284,1.8596820328651249e+18,2024-11-21,NEU,not ironic
285,285,1.8596820275761687e+18,2024-11-21,NEU,ironic
286,286,1.8596820254034496e+18,2024-11-21,POS,not ironic
287,287,1.859682024342348e+18,2024-11-21,POS,ironic
288,288,1.8596820192881544e+18,2024-11-21,NEG,not ironic
289,289,1.859682014951244e+18,2024-11-21,NEG,not ironic
290,290,1.859682005316944e+18,2024-11-21,NEG,not ironic
291,291,1.85968200398318e+18,2024-11-21,NEU,not ironic
292,292,1.8596819988241572e+18,2024-11-21,NEU,not ironic
293,293,1.8596819952799585e+18,2024-11-21,NEU,not ironic
294,294,1.859681989210907e+18,2024-11-21,NEU,not ironic
295,295,1.859681986945876e+18,2024-11-21,NEG,ironic
296,296,1.8596819837498168e+18,2024-11-21,NEU,not ironic
297,297,1.8596819820133747e+18,2024-11-21,NEU,not ironic
298,298,1.859681981656904e+18,2024-11-21,NEG,not ironic
299,299,1.8596819812374285e+18,2024-11-21,NEG,not ironic
300,300,1.8596819811326367e+18,2024-11-21,NEU,not ironic
301,301,1.8596819809310188e+18,2024-11-21,NEU,ironic
302,302,1.8596819522758129e+18,2024-11-21,NEG,not ironic
303,303,1.8596819516088776e+18,2024-11-21,NEG,ironic
304,304,1.859681950979744e+18,2024-11-21,NEG,not ironic
305,305,1.8596819415593124e+18,2024-11-21,NEG,ironic
306,306,1.859681933917348e+18,2024-11-21,NEU,not ironic
307,307,1.8596819196147425e+18,2024-11-21,NEU,not ironic
308,308,1.8596819176099185e+18,2024-11-21,NEG,not ironic
309,309,1.859681900308394e+18,2024-11-21,NEU,not ironic
310,310,1.859681887788176e+18,2024-11-21,NEG,not ironic
311,311,1.8596818870165832e+18,2024-11-21,NEU,not ironic
312,312,1.859681878145479e+18,2024-11-21,NEU,not ironic
313,313,1.8596818766902072e+18,2024-11-21,NEG,ironic
314,314,1.8596818756039027e+18,2024-11-21,NEG,ironic
315,315,1.859681871610905e+18,2024-11-21,NEG,not ironic
316,316,1.8596818701848417e+18,2024-11-21,NEU,not ironic
317,317,1.8596818696102216e+18,2024-11-21,NEU,not ironic
318,318,1.859681867718591e+18,2024-11-21,NEG,ironic
319,319,1.8596818517928184e+18,2024-11-21,POS,ironic
320,320,1.8596818428841167e+18,2024-11-21,NEG,ironic
321,321,1.8596818381361649e+18,2024-11-21,NEG,not ironic
322,322,1.8596818291435768e+18,2024-11-21,NEG,ironic
323,323,1.859681822311056e+18,2024-11-21,NEU,not ironic
324,324,1.8596818220887567e+18,2024-11-21,NEU,ironic
325,325,1.859681816543888e+18,2024-11-21,NEG,not ironic
326,326,1.8596818161454285e+18,2024-11-21,NEG,not ironic
327,327,1.859681810797691e+18,2024-11-21,NEG,ironic
328,328,1.8596818025433009e+18,2024-11-21,NEG,not ironic
329,329,1.8596817996324828e+18,2024-11-21,NEG,not ironic
330,330,1.8596817957443343e+18,2024-11-21,NEU,not ironic
331,331,1.8596817950691704e+18,2024-11-21,NEU,not ironic
332,332,1.859681794267689e+18,2024-11-21,NEU,not ironic
333,333,1.8596817922001472e+18,2024-11-21,POS,ironic
334,334,1.859681791575196e+18,2024-11-21,NEU,not ironic
335,335,1.859681782997844e+18,2024-11-21,NEU,ironic
336,336,1.8596817776082573e+18,2024-11-21,NEG,ironic
337,337,1.85968177259597e+18,2024-11-21,NEG,not ironic
338,338,1.859681772256232e+18,2024-11-21,NEU,not ironic
339,339,1.8596817701674683e+18,2024-11-21,POS,not ironic
340,340,1.859681749296612e+18,2024-11-21,NEG,not ironic
341,341,1.8596817439656512e+18,2024-11-21,NEG,ironic
342,342,1.8596817366046477e+18,2024-11-21,NEG,not ironic
343,343,1.8596817307536305e+18,2024-11-21,NEG,ironic
344,344,1.859681727968576e+18,2024-11-21,NEG,ironic
345,345,1.859681727834358e+18,2024-11-21,NEG,not ironic
346,346,1.8596817258799025e+18,2024-11-21,NEG,not ironic
347,347,1.859681724940362e+18,2024-11-21,NEG,not ironic
348,348,1.859681724134982e+18,2024-11-21,NEG,ironic
349,349,1.859681712579674e+18,2024-11-21,NEG,ironic
350,350,1.8596817109355077e+18,2024-11-21,NEG,not ironic
351,351,1.8596817010328333e+18,2024-11-21,NEU,not ironic
352,352,1.859681699069821e+18,2024-11-21,NEG,not ironic
353,353,1.8596816985916703e+18,2024-11-21,POS,ironic
354,354,1.8596816980548165e+18,2024-11-21,NEG,ironic
355,355,1.859681694347088e+18,2024-11-21,NEG,ironic
356,356,1.85968167418921e+18,2024-11-21,NEG,ironic
357,357,1.8596816718655657e+18,2024-11-21,NEG,not ironic
358,358,1.8596816656454124e+18,2024-11-21,NEU,not ironic
359,359,1.859681658582205e+18,2024-11-21,NEG,not ironic
360,360,1.8596816559314988e+18,2024-11-21,NEG,ironic
361,361,1.8596816522446605e+18,2024-11-21,NEG,not ironic
362,362,1.859681650189468e+18,2024-11-21,NEU,not ironic
363,363,1.859681642677404e+18,2024-11-21,NEG,not ironic
364,364,1.8596816296750697e+18,2024-11-21,NEG,not ironic
365,365,1.859681615787721e+18,2024-11-21,NEU,ironic
366,366,1.8596816148020595e+18,2024-11-21,NEG,not ironic
367,367,1.8596816126336369e+18,2024-11-21,NEU,ironic
368,368,1.8596816073991127e+18,2024-11-21,NEG,ironic
369,369,1.859681605297767e+18,2024-11-21,NEG,ironic
370,370,1.8596816025253688e+18,2024-11-21,NEG,ironic
371,371,1.85968159449324e+18,2024-11-21,NEG,not ironic
372,372,1.859681584213e+18,2024-11-21,NEG,not ironic
373,373,1.8596815826862733e+18,2024-11-21,NEG,not ironic
374,374,1.8596815804087667e+18,2024-11-21,NEU,not ironic
375,375,1.859681577086878e+18,2024-11-21,NEG,not ironic
376,376,1.859681571856646e+18,2024-11-21,NEG,not ironic
377,377,1.8596815683711183e+18,2024-11-21,NEG,ironic
378,378,1.8596815653219128e+18,2024-11-21,NEU,not ironic
379,379,1.8596815550332275e+18,2024-11-21,NEG,not ironic
380,380,1.859681532354642e+18,2024-11-21,NEU,not ironic
381,381,1.859681528466506e+18,2024-11-21,POS,ironic
382,382,1.8596815201911444e+18,2024-11-21,NEU,ironic
383,383,1.859681515699147e+18,2024-11-21,NEU,not ironic
384,384,1.8596815154849551e+18,2024-11-21,NEU,not ironic
385,385,1.859681515233477e+18,2024-11-21,NEG,not ironic
386,386,1.8596815149608468e+18,2024-11-21,NEG,not ironic
387,387,1.859681512897315e+18,2024-11-21,NEG,ironic
388,388,1.8596815106574912e+18,2024-11-21,NEG,ironic
389,389,1.8596815083086807e+18,2024-11-21,POS,not ironic
390,390,1.8596814982968773e+18,2024-11-21,NEG,not ironic
391,391,1.859681490029904e+18,2024-11-21,POS,ironic
392,392,1.859681489006584e+18,2024-11-21,NEU,not ironic
393,393,1.859681482756981e+18,2024-11-21,POS,ironic
394,394,1.8596814790786545e+18,2024-11-21,NEG,ironic
395,395,1.8596814601119332e+18,2024-11-21,NEG,not ironic
396,396,1.8596814499701064e+18,2024-11-21,NEU,ironic
397,397,1.859681448934151e+18,2024-11-21,NEG,not ironic
398,398,1.8596814487747343e+18,2024-11-21,NEG,not ironic
399,399,1.8596814421896724e+18,2024-11-21,NEG,ironic
400,400,1.8596814402393216e+18,2024-11-21,NEG,not ironic
401,401,1.8596814370055127e+18,2024-11-21,NEU,not ironic
402,402,1.8596814247245908e+18,2024-11-21,NEG,not ironic
403,403,1.859681423810277e+18,2024-11-21,NEG,not ironic
404,404,1.859681413680988e+18,2024-11-21,NEG,ironic
405,405,1.8596814084464968e+18,2024-11-21,NEG,ironic
406,406,1.8596814007583373e+18,2024-11-21,NEU,ironic
407,407,1.8596813937454612e+18,2024-11-21,NEU,ironic
408,408,1.8596813937412877e+18,2024-11-21,NEG,not ironic
409,409,1.8596813921097933e+18,2024-11-21,NEU,ironic
410,410,1.8596813839769275e+18,2024-11-21,NEU,not ironic
411,411,1.859681376666256e+18,2024-11-21,NEU,not ironic
412,412,1.859681374434886e+18,2024-11-21,NEG,not ironic
413,413,1.8596813741287017e+18,2024-11-21,NEU,not ironic
414,414,1.8596813715450104e+18,2024-11-21,NEG,ironic
415,415,1.859681359360627e+18,2024-11-21,NEU,not ironic
416,416,1.859681351320101e+18,2024-11-21,NEG,not ironic
417,417,1.859681347394261e+18,2024-11-21,NEG,not ironic
418,418,1.8596813428685545e+18,2024-11-21,NEU,not ironic
419,419,1.85968133891752e+18,2024-11-21,POS,ironic
420,420,1.8596813378144177e+18,2024-11-21,POS,ironic
421,421,1.859681335880844e+18,2024-11-21,NEG,ironic
422,422,1.8596813082739343e+18,2024-11-21,NEG,ironic
423,423,1.8596812950786545e+18,2024-11-21,NEG,not ironic
424,424,1.8596812875331013e+18,2024-11-21,NEG,ironic
425,425,1.8596812836995077e+18,2024-11-21,NEU,not ironic
426,426,1.859681282822898e+18,2024-11-21,NEU,not ironic
427,427,1.859681280130155e+18,2024-11-21,NEG,ironic
428,428,1.8596812719428736e+18,2024-11-21,NEG,ironic
429,429,1.8596812708313825e+18,2024-11-21,NEG,not ironic
430,430,1.8596812701936763e+18,2024-11-21,NEG,not ironic
431,431,1.8596812674382072e+18,2024-11-21,NEG,ironic
432,432,1.8596812582737352e+18,2024-11-21,NEU,ironic
433,433,1.859681244629566e+18,2024-11-21,NEU,ironic
434,434,1.859681244109472e+18,2024-11-21,NEG,ironic
435,435,1.8596812395880123e+18,2024-11-21,NEU,not ironic
436,436,1.8596812321264312e+18,2024-11-21,NEU,not ironic
437,437,1.85968122832638e+18,2024-11-21,NEG,ironic
438,438,1.859681218037736e+18,2024-11-21,NEU,not ironic
439,439,1.8596812079252111e+18,2024-11-21,POS,ironic
440,440,1.859681201419846e+18,2024-11-21,NEU,not ironic
441,441,1.859681200484516e+18,2024-11-21,NEG,ironic
442,442,1.859681199775732e+18,2024-11-21,NEU,ironic
443,443,1.859681191496168e+18,2024-11-21,NEU,not ironic
444,444,1.859681184097448e+18,2024-11-21,NEG,not ironic
445,445,1.859681180649652e+18,2024-11-21,NEG,not ironic
446,446,1.8596811788922388e+18,2024-11-21,NEG,not ironic
447,447,1.859681175008313e+18,2024-11-21,NEU,not ironic
