,Unnamed: 0,id,date,sentiment,irony
74,74,1834000459809399268,2024-09-11,NEG,not ironic
75,75,1834000459482173814,2024-09-11,NEG,not ironic
76,76,1834000459310485653,2024-09-11,NEG,not ironic
77,77,1834000458731712570,2024-09-11,NEU,not ironic
78,78,1834000457645134092,2024-09-11,POS,not ironic
79,79,1834000455862559059,2024-09-11,NEG,not ironic
80,80,1834000449818476745,2024-09-11,NEG,not ironic
81,81,1834000438997430641,2024-09-11,NEU,not ironic
82,82,1834000438527754566,2024-09-11,POS,not ironic
83,83,1834000438498299933,2024-09-11,NEG,ironic
84,84,1834000423973278010,2024-09-11,NEU,ironic
85,85,1834000421771255944,2024-09-11,NEG,ironic
86,86,1834000418340569114,2024-09-11,NEG,ironic
87,87,1834000417912725554,2024-09-11,NEG,ironic
88,88,1834000413768536257,2024-09-11,NEU,ironic
89,89,1834000411998797850,2024-09-11,NEU,not ironic
90,90,1834000410878627861,2024-09-11,POS,ironic
91,91,1834000409452544361,2024-09-11,NEU,not ironic
92,92,1834000402389299385,2024-09-11,NEG,not ironic
93,93,1834000400543777271,2024-09-11,NEU,not ironic
94,94,1834000396462780522,2024-09-11,POS,ironic
95,95,1834000394235904368,2024-09-11,NEG,not ironic
96,96,1834000389198270892,2024-09-11,NEU,not ironic
97,97,1834000386371276970,2024-09-11,NEU,ironic
98,98,1834000384471322852,2024-09-11,NEG,ironic
99,99,1834000383674388743,2024-09-11,NEU,not ironic
100,100,1834000382814498832,2024-09-11,NEU,not ironic
101,101,1834000376443609566,2024-09-11,NEU,not ironic
102,102,1834000372945322412,2024-09-11,POS,not ironic
103,103,1834000369745363442,2024-09-11,NEU,not ironic
104,104,1834000369342357509,2024-09-11,NEU,not ironic
105,105,1834000366511235218,2024-09-11,NEU,not ironic
106,106,1834000363990495437,2024-09-11,POS,not ironic
107,107,1834000362568548398,2024-09-11,NEG,ironic
108,108,1834000361335783544,2024-09-11,NEG,not ironic
109,109,1834000358001312230,2024-09-11,NEU,not ironic
110,110,1834000356419772677,2024-09-11,NEG,not ironic
111,111,1834000353626394632,2024-09-11,NEG,not ironic
112,112,1834000349838868562,2024-09-11,NEG,not ironic
113,113,1834000346307281323,2024-09-11,NEG,not ironic
114,114,1834000343413424492,2024-09-11,NEG,ironic
115,115,1834000343098966394,2024-09-11,POS,ironic
116,116,1834000342893154512,2024-09-11,NEG,ironic
117,117,1834000342608200091,2024-09-11,NEU,not ironic
118,118,1834000337792839967,2024-09-11,NEG,ironic
119,119,1834000337457611108,2024-09-11,NEG,not ironic
120,120,1834000337151082985,2024-09-11,NEU,not ironic
121,121,1834000334181875988,2024-09-11,NEG,ironic
122,122,1834000331480440966,2024-09-11,NEG,not ironic
123,123,1834000329186083159,2024-09-11,NEU,not ironic
124,124,1834000328548557007,2024-09-11,NEG,not ironic
125,125,1834000327349043237,2024-09-11,NEG,not ironic
126,126,1834000326825050270,2024-09-11,NEG,ironic
127,127,1834000325029646546,2024-09-11,NEU,not ironic
128,128,1834000318830453197,2024-09-11,NEG,ironic
129,129,1834000318373199930,2024-09-11,NEU,not ironic
130,130,1834000315277816198,2024-09-11,NEU,not ironic
131,131,1834000313600061458,2024-09-11,POS,ironic
132,132,1834000303613526093,2024-09-11,POS,ironic
133,133,1834000303017841025,2024-09-11,NEG,ironic
134,134,1834000301310755126,2024-09-11,NEG,not ironic
135,135,1834000299565924812,2024-09-11,NEU,not ironic
136,136,1834000297242362348,2024-09-11,NEG,not ironic
137,137,1834000296948719851,2024-09-11,NEG,not ironic
138,138,1834000296843858407,2024-09-11,NEG,not ironic
139,139,1834000295115784254,2024-09-11,NEU,not ironic
140,140,1834000295006760979,2024-09-11,NEU,not ironic
141,141,1834000293652049964,2024-09-11,NEU,ironic
142,142,1834000288254157199,2024-09-11,NEU,not ironic
143,143,1834000287457046645,2024-09-11,NEG,not ironic
144,144,1834000286668783727,2024-09-11,POS,not ironic
145,145,1834000285154386265,2024-09-11,NEU,not ironic
146,146,1834000284991045984,2024-09-11,NEU,ironic
147,147,1834000282474119600,2024-09-11,NEG,not ironic
148,148,1834000280318259599,2024-09-11,NEU,not ironic
149,149,1834000278552527079,2024-09-11,NEG,ironic
150,150,1834000276103078286,2024-09-11,NEG,ironic
151,151,1834000271418007645,2024-09-11,NEG,ironic
152,152,1834000271103373477,2024-09-11,NEG,not ironic
153,153,1834000270151307625,2024-09-11,NEG,not ironic
154,154,1834000267726950607,2024-09-11,NEU,not ironic
155,155,1834000266070249741,2024-09-11,NEU,not ironic
156,156,1834000264954872296,2024-09-11,POS,ironic
157,157,1834000264673759685,2024-09-11,NEU,not ironic
158,158,1834000263994114227,2024-09-11,NEU,not ironic
159,159,1834000261196533920,2024-09-11,NEU,ironic
160,160,1834000260810899694,2024-09-11,NEU,not ironic
161,161,1834000259137114386,2024-09-11,NEU,not ironic
162,162,1834000258587558014,2024-09-11,NEG,not ironic
163,163,1834000255773213088,2024-09-11,NEG,not ironic
164,164,1834000253239902646,2024-09-11,NEU,not ironic
165,165,1834000246411550916,2024-09-11,NEG,not ironic
166,166,1834000244700504358,2024-09-11,NEG,not ironic
167,167,1834000242183733457,2024-09-11,NEU,not ironic
168,168,1834000241710027169,2024-09-11,POS,not ironic
169,169,1834000241206706471,2024-09-11,NEG,not ironic
170,170,1834000230238278106,2024-09-11,POS,not ironic
171,171,1834000229021987146,2024-09-11,NEG,not ironic
172,172,1834000226849587227,2024-09-11,POS,ironic
173,173,1834000226572492929,2024-09-11,NEU,not ironic
174,174,1834000224102285429,2024-09-11,NEG,not ironic
175,175,1834000220641776088,2024-09-11,NEU,not ironic
176,176,1834000218574012801,2024-09-11,NEU,not ironic
177,177,1834000216271286694,2024-09-11,NEU,ironic
178,178,1834000215893799243,2024-09-11,POS,not ironic
179,179,1834000214090273278,2024-09-11,NEU,not ironic
180,180,1834000212567720422,2024-09-11,NEG,ironic
181,181,1834000210588303655,2024-09-11,POS,not ironic
182,182,1834000209082294317,2024-09-11,NEG,not ironic
183,183,1834000208482451515,2024-09-11,NEG,ironic
184,184,1834000204569182608,2024-09-11,NEU,not ironic
185,185,1834000202719428613,2024-09-11,NEG,ironic
186,186,1834000201259929680,2024-09-11,NEG,not ironic
187,187,1834000200441979344,2024-09-11,NEU,ironic
188,188,1834000197053280525,2024-09-11,NEU,not ironic
189,189,1834000195719201192,2024-09-11,NEG,ironic
190,190,1834000192246522315,2024-09-11,NEG,not ironic
191,191,1834000189201293569,2024-09-11,POS,ironic
192,192,1834000186869469629,2024-09-11,NEG,ironic
193,193,1834000184189055127,2024-09-11,NEU,ironic
194,194,1834000182960095659,2024-09-11,NEG,not ironic
195,195,1834000181710504349,2024-09-11,NEU,ironic
196,196,1834000180737130569,2024-09-11,NEU,not ironic
197,197,1834000176991899741,2024-09-11,NEG,ironic
198,198,1834000176333078607,2024-09-11,NEU,not ironic
199,199,1834000172394930367,2024-09-11,NEG,ironic
200,200,1834000172264948110,2024-09-11,NEG,not ironic
201,201,1834000170653974594,2024-09-11,NEU,not ironic
202,202,1834000170419130669,2024-09-11,NEU,not ironic
203,203,1834000170322722830,2024-09-11,NEG,ironic
204,204,1834000168393621626,2024-09-11,NEU,ironic
205,205,1834000167948698072,2024-09-11,NEG,not ironic
206,206,1834000165444677641,2024-09-11,NEG,ironic
207,207,1834000163033034988,2024-09-11,NEG,not ironic
208,208,1834000160633819635,2024-09-11,NEG,ironic
209,209,1834000160260591707,2024-09-11,NEU,ironic
210,210,1834000157375173108,2024-09-11,NEG,ironic
211,211,1834000156578255268,2024-09-11,NEU,not ironic
212,212,1834000153151262890,2024-09-11,NEU,not ironic
213,213,1834000151557382559,2024-09-11,NEG,not ironic
214,214,1834000141076103260,2024-09-11,NEU,not ironic
215,215,1834000138961834251,2024-09-11,NEU,not ironic
216,216,1834000136298434919,2024-09-11,NEU,not ironic
217,217,1834000131646992419,2024-09-11,NEG,ironic
218,218,1834000129570865410,2024-09-11,NEU,not ironic
219,219,1834000126689612029,2024-09-11,NEU,not ironic
220,220,1834000125213245445,2024-09-11,NEG,ironic
221,221,1834000121891061945,2024-09-11,NEU,ironic
222,222,1834000119987142871,2024-09-11,NEU,not ironic
223,223,1834000100797952493,2024-09-11,NEU,not ironic
224,224,1834000100361740770,2024-09-11,NEG,not ironic
225,225,1834000099367944686,2024-09-11,NEU,not ironic
226,226,1834000098478465254,2024-09-11,NEU,not ironic
227,227,1834000096121307413,2024-09-11,NEG,not ironic
228,228,1834000086873104850,2024-09-11,NEG,ironic
229,229,1834000084868235308,2024-09-11,POS,ironic
230,230,1834000081269539099,2024-09-11,POS,ironic
231,231,1834000080904269838,2024-09-11,NEG,not ironic
232,232,1834000079104921742,2024-09-11,NEG,not ironic
233,233,1834000078299648343,2024-09-11,NEG,not ironic
234,234,1834000077737611493,2024-09-11,NEG,not ironic
235,235,1834000076647370893,2024-09-11,NEU,not ironic
236,236,1834000074512138544,2024-09-11,NEU,not ironic
237,237,1834000065834483996,2024-09-11,NEG,not ironic
238,238,1834000058741567903,2024-09-11,NEU,not ironic
239,239,1834000057089056974,2024-09-11,NEG,not ironic
240,240,1834000055226769829,2024-09-11,NEU,not ironic
241,241,1834000052622168423,2024-09-11,NEG,not ironic
242,242,1834000051598684275,2024-09-11,NEU,ironic
243,243,1834000048637837541,2024-09-11,NEG,not ironic
244,244,1834000048528425468,2024-09-11,NEG,ironic
245,245,1834000047811219789,2024-09-11,NEU,ironic
246,246,1834000043780825147,2024-09-11,NEU,not ironic
247,247,1834000043755364740,2024-09-11,NEG,not ironic
248,248,1834000035232575507,2024-09-11,NEU,not ironic
249,249,1834000032938254769,2024-09-11,NEG,not ironic
250,250,1834000031671877781,2024-09-11,NEU,not ironic
251,251,1834000031541760342,2024-09-11,NEG,not ironic
252,252,1834000025690513751,2024-09-11,NEG,ironic
253,253,1834000022406303845,2024-09-11,NEU,not ironic
254,254,1834000021253226942,2024-09-11,NEU,not ironic
255,255,1834000019000615197,2024-09-11,NEU,not ironic
256,256,1834000018438848715,2024-09-11,NEG,ironic
257,257,1834000018086527262,2024-09-11,NEU,not ironic
258,258,1834000017817825498,2024-09-11,NEU,ironic
259,259,1834000016412746204,2024-09-11,NEG,not ironic
260,260,1834000015020151197,2024-09-11,NEG,not ironic
261,261,1834000007118070145,2024-09-11,NEG,ironic
262,262,1834000006392467567,2024-09-11,NEG,ironic
263,263,1834000005641761196,2024-09-11,POS,not ironic
264,264,1834000000797581538,2024-09-11,NEG,not ironic
265,265,1834000000021324057,2024-09-11,NEG,not ironic
266,266,1833999994854277353,2024-09-11,NEG,ironic
267,267,1833999994686505113,2024-09-11,NEG,not ironic
268,268,1833999994363248727,2024-09-11,NEG,not ironic
269,269,1833999989522977240,2024-09-11,NEG,not ironic
270,270,1833999986989641909,2024-09-11,NEU,not ironic
271,271,1833999986536681660,2024-09-11,NEG,not ironic
272,272,1833999980434260251,2024-09-11,POS,not ironic
273,273,1833999979729617194,2024-09-11,NEU,not ironic
274,274,1833999969847570723,2024-09-11,POS,ironic
275,275,1833999965061775508,2024-09-11,POS,not ironic
276,276,1833999962503606471,2024-09-11,NEG,not ironic
277,277,1833999961488236987,2024-09-11,POS,not ironic
278,278,1833999954869633529,2024-09-11,POS,ironic
279,279,1833999947277967713,2024-09-11,NEU,ironic
280,280,1833999946825318584,2024-09-11,NEG,ironic
281,281,1833999942903615618,2024-09-11,NEG,ironic
282,282,1833999940621595039,2024-09-11,NEG,not ironic
283,283,1833999939988586670,2024-09-11,NEU,not ironic
284,284,1833999938033787081,2024-09-11,NEG,ironic
285,285,1833999935965909373,2024-09-11,NEG,ironic
286,286,1833999935580299274,2024-09-11,NEG,not ironic
287,287,1833999932451160284,2024-09-11,NEG,not ironic
288,288,1833999930144313507,2024-09-11,NEU,not ironic
289,289,1833999928575893932,2024-09-11,NEU,not ironic
290,290,1833999925098807786,2024-09-11,NEG,ironic
291,291,1833999925006180742,2024-09-11,NEG,ironic
292,292,1833999924138041818,2024-09-11,NEG,ironic
293,293,1833999920434741726,2024-09-11,NEU,not ironic
294,294,1833999916877689151,2024-09-11,NEG,ironic
295,295,1833999913728049638,2024-09-11,NEU,ironic
296,296,1833999911085301949,2024-09-11,POS,not ironic
297,297,1833999909768286665,2024-09-11,POS,ironic
298,298,1833999906924560448,2024-09-11,POS,not ironic
299,299,1833999902319210937,2024-09-11,NEG,not ironic
300,300,1833999899903271120,2024-09-11,NEG,not ironic
301,301,1833999899668480037,2024-09-11,NEG,ironic
302,302,1833999898108461397,2024-09-11,NEG,not ironic
303,303,1833999897512628532,2024-09-11,NEU,not ironic
304,304,1833999896208429289,2024-09-11,POS,ironic
305,305,1833999894098685994,2024-09-11,NEU,ironic
306,306,1833999892726821060,2024-09-11,NEG,not ironic
307,307,1833999888171807011,2024-09-11,NEG,ironic
308,308,1833999886049816718,2024-09-11,NEG,not ironic
309,309,1833999885072290256,2024-09-11,NEG,ironic
310,310,1833999883717804252,2024-09-11,NEG,not ironic
311,311,1833999880211267652,2024-09-11,NEG,ironic
312,312,1833999877048861141,2024-09-11,NEU,ironic
313,313,1833999872803975280,2024-09-11,NEG,not ironic
314,314,1833999870048235833,2024-09-11,NEG,not ironic
315,315,1833999866911228394,2024-09-11,POS,not ironic
316,316,1833999864138461399,2024-09-11,NEG,ironic
317,317,1833999861760364903,2024-09-11,POS,not ironic
318,318,1833999861035008353,2024-09-11,POS,ironic
319,319,1833999861014036977,2024-09-11,NEU,ironic
320,320,1833999854307025403,2024-09-11,NEG,not ironic
321,321,1833999853875327158,2024-09-11,NEU,not ironic
322,322,1833999851916534226,2024-09-11,NEG,not ironic
323,323,1833999850700247424,2024-09-11,NEG,ironic
324,324,1833999849345241128,2024-09-11,NEG,not ironic
325,325,1833999849076781235,2024-09-11,NEG,not ironic
326,326,1833999847201906929,2024-09-11,POS,not ironic
327,327,1833999846094897277,2024-09-11,NEU,not ironic
328,328,1833999840772313272,2024-09-11,NEG,not ironic
329,329,1833999840541347847,2024-09-11,NEG,ironic
330,330,1833999836078588402,2024-09-11,NEU,not ironic
331,331,1833999836053635497,2024-09-11,NEU,not ironic
332,332,1833999835365519705,2024-09-11,NEG,not ironic
333,333,1833999833373573198,2024-09-11,NEU,not ironic
334,334,1833999832547295267,2024-09-11,POS,not ironic
335,335,1833999832391770339,2024-09-11,NEU,not ironic
336,336,1833999829585817930,2024-09-11,NEG,ironic
337,337,1833999823680176340,2024-09-11,NEG,not ironic
338,338,1833999816591818839,2024-09-11,NEG,not ironic
339,339,1833999815115464862,2024-09-11,POS,not ironic
340,340,1833999814662697239,2024-09-11,NEU,ironic
341,341,1833999813999722846,2024-09-11,NEU,not ironic
342,342,1833999811164451102,2024-09-11,NEU,ironic
343,343,1833999809512182181,2024-09-11,NEU,not ironic
344,344,1833999808769786299,2024-09-11,NEU,not ironic
345,345,1833999800741544228,2024-09-11,NEG,not ironic
346,346,1833999797105184980,2024-09-11,NEU,not ironic
347,347,1833999794651509126,2024-09-11,NEU,not ironic
348,348,1833999793926062541,2024-09-11,NEG,ironic
349,349,1833999793372151821,2024-09-11,NEU,not ironic
350,350,1833999789991838141,2024-09-11,NEU,not ironic
351,351,1833999786892234827,2024-09-11,NEG,ironic
352,352,1833999786539954684,2024-09-11,NEG,not ironic
353,353,1833999786401485104,2024-09-11,NEG,ironic
354,354,1833999783180009754,2024-09-11,NEU,not ironic
355,355,1833999778688237930,2024-09-11,NEG,not ironic
356,356,1833999772144767284,2024-09-11,NEG,ironic
357,357,1833999769892479146,2024-09-11,NEG,ironic
358,358,1833999762183651724,2024-09-11,POS,not ironic
359,359,1833999760916930687,2024-09-11,NEU,not ironic
360,360,1833999756252905568,2024-09-11,NEU,ironic
361,361,1833999751269732561,2024-09-11,NEU,not ironic
362,362,1833999744634413255,2024-09-11,NEU,ironic
363,363,1833999744462426378,2024-09-11,POS,ironic
364,364,1833999743334088823,2024-09-11,NEG,not ironic
365,365,1833999739383153077,2024-09-11,NEG,ironic
366,366,1833999738410090778,2024-09-11,POS,not ironic
367,367,1833999737894121886,2024-09-11,NEG,not ironic
368,368,1833999736648487010,2024-09-11,NEG,not ironic
369,369,1833999735226573151,2024-09-11,NEG,not ironic
370,370,1833999734400270657,2024-09-11,NEU,not ironic
371,371,1833999727719055467,2024-09-11,POS,not ironic
372,372,1833999725265084670,2024-09-11,NEU,ironic
373,373,1833999725227364486,2024-09-11,NEG,not ironic
374,374,1833999722803028412,2024-09-11,NEG,ironic
375,375,1833999721968664749,2024-09-11,NEU,not ironic
376,376,1833999717627560138,2024-09-11,POS,not ironic
377,377,1833999717031653604,2024-09-11,NEG,not ironic
378,378,1833999712854442310,2024-09-11,NEG,ironic
379,379,1833999705585713360,2024-09-11,NEU,not ironic
380,380,1833999703635017876,2024-09-11,NEU,not ironic
381,381,1833999699595940185,2024-09-11,NEG,not ironic
382,382,1833999697540698535,2024-09-11,NEU,not ironic
383,383,1833999695716487227,2024-09-11,POS,ironic
384,384,1833999692750807499,2024-09-11,NEG,not ironic
385,385,1833999691211555262,2024-09-11,NEU,ironic
386,386,1833999688959160333,2024-09-11,POS,not ironic
387,387,1833999688191656416,2024-09-11,NEU,not ironic
388,388,1833999684190310438,2024-09-11,NEG,ironic
389,389,1833999682315432440,2024-09-11,NEG,not ironic
390,390,1833999678364643376,2024-09-11,NEG,not ironic
391,391,1833999675348697239,2024-09-11,NEU,not ironic
392,392,1833999667698204720,2024-09-11,NEU,not ironic
393,393,1833999664384721213,2024-09-11,NEG,not ironic
394,394,1833999661348397305,2024-09-11,NEU,not ironic
395,395,1833999661121564945,2024-09-11,NEU,not ironic
396,396,1833999658168770586,2024-09-11,NEG,not ironic
397,397,1833999648358355295,2024-09-11,NEG,ironic
398,398,1833999644679963027,2024-09-11,NEG,ironic
399,399,1833999640338772196,2024-09-11,NEU,not ironic
400,400,1833999640191959194,2024-09-11,NEG,not ironic
401,401,1833999637797044567,2024-09-11,NEG,not ironic
402,402,1833999631153299618,2024-09-11,POS,ironic
403,403,1833999628943200696,2024-09-11,NEU,not ironic
404,404,1833999624878915745,2024-09-11,NEG,not ironic
405,405,1833999624811495544,2024-09-11,POS,not ironic
406,406,1833999622760497548,2024-09-11,NEG,ironic
407,407,1833999621569306767,2024-09-11,POS,ironic
408,408,1833999620969472265,2024-09-11,NEG,ironic
409,409,1833999619367256309,2024-09-11,POS,not ironic
410,410,1833999619132727584,2024-09-11,NEG,not ironic
411,411,1833999616263733343,2024-09-11,NEU,not ironic
412,412,1833999615508570234,2024-09-11,NEU,not ironic
413,413,1833999610068500841,2024-09-11,NEU,not ironic
414,414,1833999607577096482,2024-09-11,NEG,ironic
415,415,1833999604540420367,2024-09-11,NEG,ironic
416,416,1833999603223708132,2024-09-11,NEG,ironic
417,417,1833999600639738040,2024-09-11,NEG,not ironic
418,418,1833999599239135464,2024-09-11,NEU,not ironic
419,419,1833999597187784931,2024-09-11,POS,ironic
420,420,1833999597166788917,2024-09-11,NEU,not ironic
421,421,1833999595874971901,2024-09-11,NEG,not ironic
422,422,1833999594566680616,2024-09-11,POS,not ironic
423,423,1833999588740432057,2024-09-11,POS,ironic
424,424,1833999584852381912,2024-09-11,NEU,not ironic
425,425,1833999583254343932,2024-09-11,NEG,ironic
426,426,1833999582239355345,2024-09-11,NEG,not ironic
427,427,1833999578816794861,2024-09-11,POS,not ironic
428,428,1833999577373921522,2024-09-11,NEU,not ironic
429,429,1833999576073982229,2024-09-11,NEG,not ironic
430,430,1833999572911218936,2024-09-11,NEU,not ironic
431,431,1833999562333397235,2024-09-11,NEU,not ironic
432,432,1833999557107016104,2024-09-11,NEG,not ironic
433,433,1833999554536251789,2024-09-11,NEU,not ironic
434,434,1833999553445405081,2024-09-11,NEU,not ironic
435,435,1833999543475884406,2024-09-11,NEU,not ironic
436,436,1833999538232692791,2024-09-11,NEG,not ironic
437,437,1833999531668562212,2024-09-11,POS,not ironic
438,438,1833999524722782450,2024-09-11,NEG,ironic
439,439,1833999520558186841,2024-09-11,NEG,not ironic
440,440,1833999515478884391,2024-09-11,NEU,not ironic
441,441,1833999510168895851,2024-09-11,NEG,ironic
442,442,1833999509476835785,2024-09-11,NEU,ironic
443,443,1833999505257034080,2024-09-11,NEG,not ironic
444,444,1833999503608754258,2024-09-11,NEU,not ironic
445,445,1833999499674436068,2024-09-11,NEU,not ironic
446,446,1833999499133681857,2024-09-11,NEU,ironic
447,447,1833999495765561745,2024-09-11,NEU,not ironic
448,448,1833999494490317116,2024-09-11,NEG,not ironic
449,449,1833999493441732868,2024-09-11,NEG,ironic
450,450,1833999490740560199,2024-09-11,NEU,not ironic
451,451,1833999489624871345,2024-09-11,POS,not ironic
452,452,1833999488651853987,2024-09-11,POS,ironic
453,453,1833999488400179214,2024-09-11,NEU,ironic
454,454,1833999485523120605,2024-09-11,NEU,not ironic
455,455,1833999483836752033,2024-09-11,NEG,not ironic
456,456,1833999483002089561,2024-09-11,NEU,not ironic
457,457,1833999481974468682,2024-09-11,NEU,not ironic
458,458,1833999477486878759,2024-09-11,NEG,not ironic
459,459,1833999472784814305,2024-09-11,POS,not ironic
460,460,1833999470515945742,2024-09-11,NEU,not ironic
461,461,1833999470482133142,2024-09-11,NEU,not ironic
462,462,1833999469378961497,2024-09-11,NEG,not ironic
463,463,1833999465965125920,2024-09-11,NEU,ironic
464,464,1833999464379359475,2024-09-11,NEU,not ironic
465,465,1833999459845636261,2024-09-11,NEU,ironic
466,466,1833999459715342358,2024-09-11,NEG,not ironic
467,467,1833999458805116946,2024-09-11,NEG,ironic
468,468,1833999455831347591,2024-09-11,NEU,not ironic
469,469,1833999455000862721,2024-09-11,NEU,not ironic
470,470,1833999453235318943,2024-09-11,NEG,not ironic
471,471,1833999449699348690,2024-09-11,NEU,not ironic
472,472,1833999448680038617,2024-09-11,POS,not ironic
473,473,1833999441310732466,2024-09-11,POS,not ironic
474,474,1833999435690340820,2024-09-11,NEG,not ironic
475,475,1833999434344169710,2024-09-11,NEG,ironic
476,476,1833999434255847840,2024-09-11,NEG,not ironic
477,477,1833999434172055843,2024-09-11,NEU,ironic
478,478,1833999427997941987,2024-09-11,NEG,ironic
479,479,1833999426307637373,2024-09-11,NEG,not ironic
480,480,1833999425200685335,2024-09-11,NEG,ironic
481,481,1833999423262597414,2024-09-11,NEG,ironic
482,482,1833999422096630150,2024-09-11,NEG,ironic
483,483,1833999421261943098,2024-09-11,NEG,not ironic
484,484,1833999419089268785,2024-09-11,NEG,not ironic
485,485,1833999416870531504,2024-09-11,NEU,not ironic
486,486,1833999414362247672,2024-09-11,POS,ironic
487,487,1833999413372723463,2024-09-11,NEG,ironic
488,488,1833999407794319523,2024-09-11,NEG,ironic
489,489,1833999407169372378,2024-09-11,NEG,ironic
490,490,1833999403528409487,2024-09-11,NEG,ironic
491,491,1833999401263435965,2024-09-11,NEU,not ironic
492,492,1833999397371224537,2024-09-11,NEG,not ironic
493,493,1833999395131457897,2024-09-11,NEG,not ironic
494,494,1833999395034993078,2024-09-11,NEG,not ironic
495,495,1833999393717903675,2024-09-11,POS,ironic
496,496,1833999392329576499,2024-09-11,NEG,not ironic
497,497,1833999391104827558,2024-09-11,NEG,not ironic
498,498,1833999390157275157,2024-09-11,NEU,not ironic
499,499,1833999389796499885,2024-09-11,NEG,not ironic
500,500,1833999385983943009,2024-09-11,NEG,not ironic
501,501,1833999378412880312,2024-09-11,NEG,not ironic
502,502,1833999369873375646,2024-09-11,NEU,not ironic
503,503,1833999368275321140,2024-09-11,NEG,not ironic
504,504,1833999368208191813,2024-09-11,NEG,not ironic
505,505,1833999360029307066,2024-09-11,NEG,not ironic
